sale_id,date,salesperson,make,model,year,price
17451,2026-11-10,Liam,Kia,Sportage,2024,31600.00
17452,2026-11-10,Olivia,Subaru,Forester,2017,29900.00
17453,2026-11-10,Mere,Mazda,Axela,2022,13800.00
17454,2026-11-10,Olivia,Ford,Focus,2023,16500.00
17455,2026-11-10,Kiri,Mazda,CX-5,2017,27200.00
17456,2026-11-10,Chloe,Mazda,Axela,2012,8500.00
17457,2026-11-10,Ioane,Toyota,Hilux,2012,24100.00
17458,2026-11-10,Mere,Ford,Focus,2020,13950.00
17459,2026-11-10,Liam,Hyundai,Tucson,2022,40100.00
17460,2026-11-10,Nikau,Mazda,BT-50,2023,44350.00
17461,2026-11-10,Ioane,Nissan,Leaf,2015,14650.00
17462,2026-11-10,Ben,Ford,Ranger,2018,47950.00
17463,2026-11-10,Jess,Toyota,Aqua,2017,13300.00
17464,2026-11-10,Hana,Honda,Fit,2025,16700.00
17465,2026-11-10,Dan,Mazda,CX-5,2015,24350.00
17466,2026-11-10,Liam,Honda,CR-V,2018,24550.00
17467,2026-11-11,Nikau,Holden,Commodore,2017,19750.00
17468,2026-11-11,Eve,Kia,Sportage,2014,20350.00
17469,2026-11-11,Hana,Toyota,RAV4,2022,39750.00
17470,2026-11-11,Ben,Volkswagen,Golf,2019,20650.00
17471,2026-11-11,Mere,Suzuki,Swift,2016,11050.00
17472,2026-11-11,Ioane,Toyota,Yaris,2025,17000.00
17473,2026-11-11,Mere,Mazda,Axela,2020,15050.00
17474,2026-11-11,Dan,Mazda,Demio,2018,8850.00
17475,2026-11-11,Dan,Subaru,Outback,2020,31600.00
17476,2026-11-11,Dan,Honda,Fit,2017,10850.00
17477,2026-11-11,Chloe,Hyundai,Tucson,2023,37500.00
17478,2026-11-11,Ioane,Honda,Fit,2012,7200.00
17479,2026-11-11,Dan,Hyundai,Tucson,2018,32650.00
17480,2026-11-11,Ioane,Mazda,BT-50,2025,52850.00
17481,2026-11-11,Eve,Holden,Commodore,2025,34550.00
17482,2026-11-11,Hana,Ford,Focus,2016,8950.00
17483,2026-11-11,Ioane,Hyundai,Tucson,2013,23450.00
17484,2026-11-11,Chloe,Mitsubishi,Triton,2017,35600.00
17485,2026-11-11,Ben,Kia,Sportage,2020,32550.00
17486,2026-11-11,Hana,Tesla,Model 3,2014,41000.00
17487,2026-11-11,Hana,Mazda,BT-50,2024,45400.00
17488,2026-11-11,Dan,Hyundai,Tucson,2025,45500.00
17489,2026-11-11,Olivia,Ford,Focus,2018,12900.00
17490,2026-11-11,Dan,Toyota,Corolla,2014,14950.00
17491,2026-11-11,Mere,Volkswagen,Golf,2019,21350.00
17492,2026-11-11,Kiri,Mitsubishi,Triton,2012,25000.00
17493,2026-11-11,Hana,Honda,Civic,2023,23400.00
17494,2026-11-12,Liam,Mitsubishi,Triton,2025,49850.00
17495,2026-11-12,Finn,Toyota,Yaris,2018,13200.00
17496,2026-11-12,Ioane,Honda,CR-V,2020,26700.00
17497,2026-11-12,Hana,Ford,Ranger,2012,28400.00
17498,2026-11-12,Eve,Toyota,Aqua,2013,9150.00
17499,2026-11-12,Jess,Toyota,Yaris,2017,11900.00
17500,2026-11-12,Mere,Nissan,Navara,2016,30650.00
17501,2026-11-12,Mere,Mazda,CX-5,2017,29150.00
17502,2026-11-12,Kiri,Mazda,CX-5,2013,21700.00
17503,2026-11-12,Dan,Mazda,Demio,2020,9500.00
17504,2026-11-12,Nikau,Ford,Focus,2015,10500.00
17505,2026-11-12,Finn,Kia,Sportage,2014,21950.00
17506,2026-11-12,Finn,Honda,Civic,2025,21150.00
17507,2026-11-12,Liam,Toyota,Yaris,2021,15400.00
17508,2026-11-12,Liam,Honda,Fit,2015,10050.00
17509,2026-11-12,Jess,Tesla,Model 3,2014,40600.00
17510,2026-11-12,Aroha,Hyundai,Tucson,2023,31150.00
17511,2026-11-12,Chloe,Toyota,RAV4,2020,41700.00
17512,2026-11-12,Eve,Mazda,Demio,2016,7850.00
17513,2026-11-12,Kiri,Tesla,Model 3,2013,30400.00
17514,2026-11-12,Chloe,Mazda,Demio,2012,6800.00
17515,2026-11-12,Olivia,Nissan,Leaf,2014,12200.00
17516,2026-11-12,Liam,Holden,Commodore,2012,14550.00
17517,2026-11-12,Dan,Nissan,Leaf,2018,17050.00
17518,2026-11-12,Nikau,Tesla,Model 3,2017,49100.00
17519,2026-11-12,Ioane,Mazda,BT-50,2021,47750.00
17520,2026-11-12,Hana,Toyota,Corolla,2022,22150.00
17521,2026-11-12,Kiri,Mazda,Demio,2013,6750.00
17522,2026-11-12,Ben,Mazda,Axela,2023,16350.00
17523,2026-11-12,Jess,Mazda,CX-5,2020,31850.00
17524,2026-11-12,Mere,Mazda,CX-5,2014,19600.00
17525,2026-11-12,Ben,Honda,Civic,2015,13550.00
17526,2026-11-13,Dan,Toyota,RAV4,2012,24100.00
17527,2026-11-13,Jess,Mazda,BT-50,2012,24300.00
17528,2026-11-13,Kiri,Subaru,Outback,2017,31150.00
17529,2026-11-13,Finn,Honda,Civic,2023,19450.00
17530,2026-11-13,Jess,Volkswagen,Golf,2014,17050.00
17531,2026-11-13,Ioane,Honda,Civic,2015,13200.00
17532,2026-11-13,Aroha,Mitsubishi,Triton,2012,23350.00
17533,2026-11-13,Kiri,Mitsubishi,Outlander,2021,40650.00
17534,2026-11-13,Olivia,Kia,Sportage,2014,23900.00
17535,2026-11-13,Chloe,Nissan,Navara,2017,32750.00
17536,2026-11-13,Olivia,Subaru,Outback,2016,29900.00
17537,2026-11-13,Mere,Toyota,RAV4,2023,37800.00
17538,2026-11-13,Finn,Holden,Commodore,2015,16500.00
17539,2026-11-13,Eve,Mazda,CX-5,2018,26950.00
17540,2026-11-13,Kiri,Tesla,Model 3,2019,48350.00
17541,2026-11-13,Jess,Volkswagen,Golf,2021,23050.00
17542,2026-11-13,Chloe,Mazda,BT-50,2019,40050.00
17543,2026-11-13,Nikau,Toyota,Hilux,2025,55550.00
17544,2026-11-13,Aroha,Toyota,Corolla,2023,23500.00
17545,2026-11-13,Jess,Subaru,Outback,2019,31850.00
17546,2026-11-13,Ioane,Subaru,Forester,2025,36850.00
17547,2026-11-13,Mere,Toyota,RAV4,2020,33850.00
17548,2026-11-13,Hana,Honda,CR-V,2022,37900.00
17549,2026-11-13,Mere,Mazda,CX-5,2025,45250.00
17550,2026-11-13,Olivia,Subaru,Forester,2020,34400.00
17551,2026-11-13,Eve,Mazda,Demio,2015,7950.00
17552,2026-11-13,Ioane,Subaru,Outback,2012,21850.00
17553,2026-11-13,Hana,Nissan,Tiida,2018,7500.00
17554,2026-11-13,Ioane,Kia,Sportage,2016,22950.00
17555,2026-11-13,Liam,Toyota,Aqua,2024,16600.00
17556,2026-11-13,Chloe,Mazda,Demio,2023,13050.00
17557,2026-11-14,Eve,Toyota,Aqua,2025,17400.00
17558,2026-11-14,Olivia,Subaru,Outback,2013,26850.00
17559,2026-11-14,Eve,Honda,Fit,2023,15200.00
17560,2026-11-14,Liam,Mitsubishi,Triton,2013,25600.00
17561,2026-11-14,Liam,Ford,Focus,2014,8850.00
17562,2026-11-14,Ioane,Mitsubishi,Triton,2025,43650.00
17563,2026-11-14,Ioane,Toyota,Yaris,2022,16650.00
17564,2026-11-14,Finn,Ford,Ranger,2021,53850.00
17565,2026-11-14,Ioane,Toyota,Yaris,2022,17550.00
17566,2026-11-14,Mere,Mazda,BT-50,2018,32000.00
17567,2026-11-14,Ben,Subaru,Outback,2023,36950.00
17568,2026-11-14,Olivia,Mazda,CX-5,2019,30100.00
17569,2026-11-14,Dan,Volkswagen,Golf,2017,16900.00
17570,2026-11-14,Kiri,Toyota,Yaris,2022,19550.00
17571,2026-11-14,Liam,Subaru,Outback,2022,38450.00
17572,2026-11-14,Liam,Toyota,Hilux,2022,52950.00
17573,2026-11-14,Hana,Mazda,CX-5,2012,19400.00
17574,2026-11-14,Olivia,Ford,Ranger,2017,43650.00
17575,2026-11-14,Ioane,Hyundai,Tucson,2023,36300.00
17576,2026-11-14,Mere,Holden,Commodore,2025,31350.00
17577,2026-11-14,Eve,Mitsubishi,Triton,2023,39800.00
17578,2026-11-14,Olivia,Mitsubishi,Triton,2017,32000.00
17579,2026-11-14,Liam,Mitsubishi,Triton,2017,33250.00
17580,2026-11-14,Kiri,Toyota,RAV4,2023,46050.00
17581,2026-11-14,Ben,Tesla,Model 3,2020,60500.00
17582,2026-11-14,Liam,Tesla,Model 3,2025,73250.00
17583,2026-11-14,Kiri,Honda,Fit,2023,13000.00
17584,2026-11-14,Chloe,Ford,Focus,2025,18000.00
17585,2026-11-14,Dan,Toyota,Yaris,2016,13100.00
17586,2026-11-14,Ben,Mazda,Demio,2021,11350.00
17587,2026-11-14,Mere,Hyundai,Tucson,2022,38250.00
17588,2026-11-14,Chloe,Holden,Commodore,2017,17900.00
17589,2026-11-14,Liam,Subaru,Outback,2014,25350.00
17590,2026-11-15,Chloe,Toyota,Aqua,2015,11150.00
17591,2026-11-15,Ioane,Toyota,Hilux,2025,46650.00
17592,2026-11-15,Kiri,Toyota,Hilux,2018,39950.00
17593,2026-11-15,Hana,Volkswagen,Golf,2019,22600.00
17594,2026-11-15,Eve,Tesla,Model 3,2016,37900.00
17595,2026-11-15,Kiri,Tesla,Model 3,2022,64850.00
17596,2026-11-15,Olivia,Nissan,Navara,2023,41600.00
17597,2026-11-15,Eve,Volkswagen,Golf,2024,28600.00
17598,2026-11-15,Ioane,Subaru,Outback,2016,30100.00
17599,2026-11-15,Ioane,Mitsubishi,Triton,2014,27700.00
17600,2026-11-15,Kiri,Ford,Ranger,2021,46500.00
17601,2026-11-15,Mere,Toyota,RAV4,2013,25050.00
17602,2026-11-15,Eve,Mazda,Demio,2018,8700.00
17603,2026-11-15,Dan,Kia,Sportage,2016,20700.00
17604,2026-11-15,Hana,Honda,CR-V,2015,26550.00
17605,2026-11-15,Chloe,Mitsubishi,Triton,2022,38300.00
17606,2026-11-15,Jess,Subaru,Outback,2014,25350.00
17607,2026-11-15,Hana,Mazda,BT-50,2024,48200.00
17608,2026-11-15,Hana,Mazda,BT-50,2017,33200.00
17609,2026-11-15,Olivia,Mazda,BT-50,2021,42750.00
17610,2026-11-15,Jess,Volkswagen,Golf,2014,16750.00
17611,2026-11-15,Nikau,Suzuki,Swift,2018,12750.00
17612,2026-11-15,Ioane,Nissan,Leaf,2013,10950.00
17613,2026-11-15,Chloe,Mitsubishi,Triton,2013,21650.00
17614,2026-11-15,Liam,Toyota,RAV4,2024,39850.00
17615,2026-11-15,Dan,Mitsubishi,Triton,2018,33700.00
17616,2026-11-15,Eve,Ford,Ranger,2013,28000.00
17617,2026-11-15,Eve,Toyota,RAV4,2014,28750.00
17618,2026-11-15,Mere,Mitsubishi,Triton,2017,35350.00
17619,2026-11-15,Jess,Mazda,Demio,2012,5800.00
17620,2026-11-15,Kiri,Tesla,Model 3,2022,61550.00
17621,2026-11-15,Dan,Toyota,Yaris,2020,14750.00
17622,2026-11-15,Nikau,Hyundai,Tucson,2015,25300.00
17623,2026-11-15,Hana,Volkswagen,Golf,2025,26250.00
17624,2026-11-15,Nikau,Ford,Focus,2024,16650.00
17625,2026-11-16,Mere,Tesla,Model 3,2020,46950.00
17626,2026-11-16,Nikau,Mazda,BT-50,2024,43750.00
17627,2026-11-16,Hana,Subaru,Forester,2023,40800.00
17628,2026-11-16,Mere,Toyota,Aqua,2015,10700.00
17629,2026-11-16,Finn,Honda,CR-V,2013,18750.00
17630,2026-11-16,Ioane,Subaru,Outback,2023,41750.00
17631,2026-11-16,Mere,Kia,Sportage,2014,21350.00
17632,2026-11-16,Eve,Tesla,Model 3,2020,54450.00
17633,2026-11-16,Aroha,Volkswagen,Golf,2023,23950.00
17634,2026-11-16,Hana,Nissan,Leaf,2020,17100.00
17635,2026-11-16,Liam,Nissan,Navara,2025,44550.00
17636,2026-11-16,Eve,Honda,Civic,2021,17300.00
17637,2026-11-16,Olivia,Mitsubishi,Outlander,2012,20900.00
17638,2026-11-16,Ben,Kia,Sportage,2015,21550.00
17639,2026-11-16,Aroha,Tesla,Model 3,2023,54750.00
17640,2026-11-16,Liam,Mazda,BT-50,2025,54750.00
17641,2026-11-16,Finn,Nissan,Navara,2024,50100.00
17642,2026-11-16,Olivia,Mazda,BT-50,2024,52850.00
17643,2026-11-16,Kiri,Mazda,Demio,2022,11300.00
17644,2026-11-16,Jess,Toyota,Corolla,2017,18750.00
17645,2026-11-16,Nikau,Holden,Commodore,2022,25450.00
17646,2026-11-16,Kiri,Toyota,Aqua,2019,14150.00
17647,2026-11-16,Nikau,Toyota,RAV4,2023,49250.00
17648,2026-11-16,Olivia,Mazda,Axela,2021,13500.00
17649,2026-11-16,Eve,Volkswagen,Golf,2019,19450.00
17650,2026-11-16,Jess,Honda,CR-V,2014,21150.00
17651,2026-11-16,Mere,Mazda,BT-50,2015,27750.00
17652,2026-11-17,Ben,Mazda,Demio,2019,9550.00
17653,2026-11-17,Olivia,Kia,Sportage,2015,22150.00
17654,2026-11-17,Liam,Toyota,RAV4,2019,34100.00
17655,2026-11-17,Ioane,Mazda,BT-50,2020,41200.00
17656,2026-11-17,Kiri,Mitsubishi,Triton,2012,21200.00
17657,2026-11-17,Olivia,Subaru,Outback,2012,21350.00
17658,2026-11-17,Dan,Toyota,RAV4,2017,35800.00
17659,2026-11-17,Ioane,Ford,Focus,2020,10850.00
17660,2026-11-17,Hana,Tesla,Model 3,2024,56200.00
17661,2026-11-17,Aroha,Ford,Focus,2020,13400.00
17662,2026-11-17,Ioane,Holden,Commodore,2019,21900.00
17663,2026-11-17,Jess,Mazda,CX-5,2015,28050.00
17664,2026-11-17,Aroha,Mazda,BT-50,2021,36800.00
17665,2026-11-17,Aroha,Ford,Focus,2012,7000.00
17666,2026-11-17,Eve,Toyota,RAV4,2021,36550.00
17667,2026-11-17,Ioane,Mazda,CX-5,2019,33000.00
17668,2026-11-17,Finn,Hyundai,Tucson,2022,35800.00
17669,2026-11-17,Mere,Holden,Commodore,2015,17200.00
17670,2026-11-17,Chloe,Mitsubishi,Triton,2020,40950.00
17671,2026-11-17,Hana,Tesla,Model 3,2021,57700.00
17672,2026-11-17,Liam,Mazda,CX-5,2013,20400.00
17673,2026-11-17,Dan,Ford,Ranger,2022,46150.00
17674,2026-11-17,Nikau,Honda,CR-V,2016,23900.00
17675,2026-11-17,Dan,Toyota,Hilux,2017,32000.00
17676,2026-11-17,Mere,Nissan,Tiida,2014,5200.00
17677,2026-11-17,Olivia,Toyota,RAV4,2017,33800.00
17678,2026-11-17,Finn,Toyota,Aqua,2016,12200.00
17679,2026-11-17,Hana,Subaru,Outback,2021,39950.00
17680,2026-11-17,Mere,Ford,Focus,2016,9550.00
17681,2026-11-17,Liam,Volkswagen,Golf,2024,26050.00
17682,2026-11-17,Hana,Mazda,Demio,2014,6400.00
17683,2026-11-18,Liam,Toyota,Aqua,2012,8550.00
17684,2026-11-18,Hana,Mitsubishi,Triton,2017,32600.00
17685,2026-11-18,Mere,Toyota,Aqua,2025,15150.00
17686,2026-11-18,Dan,Ford,Focus,2021,12900.00
17687,2026-11-18,Liam,Hyundai,Tucson,2024,39650.00
17688,2026-11-18,Chloe,Mazda,BT-50,2015,33350.00
17689,2026-11-18,Olivia,Nissan,Leaf,2020,19000.00
17690,2026-11-18,Kiri,Nissan,Navara,2020,42700.00
17691,2026-11-18,Finn,Mazda,BT-50,2021,39250.00
17692,2026-11-18,Dan,Hyundai,Tucson,2021,28550.00
17693,2026-11-18,Chloe,Kia,Sportage,2024,32450.00
17694,2026-11-18,Ben,Mazda,BT-50,2021,48400.00
17695,2026-11-18,Hana,Mazda,Axela,2021,13500.00
17696,2026-11-18,Chloe,Toyota,Yaris,2012,10000.00
17697,2026-11-18,Hana,Mitsubishi,Triton,2021,35350.00
17698,2026-11-18,Chloe,Toyota,Yaris,2025,17300.00
17699,2026-11-18,Jess,Tesla,Model 3,2016,43150.00
17700,2026-11-18,Jess,Toyota,Hilux,2022,47750.00
17701,2026-11-18,Nikau,Mazda,Axela,2019,12750.00
17702,2026-11-18,Ben,Mazda,Axela,2025,16350.00
17703,2026-11-18,Hana,Nissan,Navara,2016,31100.00
17704,2026-11-18,Eve,Tesla,Model 3,2020,56200.00
17705,2026-11-18,Jess,Honda,Fit,2014,8400.00
17706,2026-11-18,Dan,Mazda,Demio,2012,6600.00
17707,2026-11-18,Jess,Toyota,RAV4,2024,40200.00
17708,2026-11-18,Chloe,Subaru,Outback,2016,28150.00
17709,2026-11-18,Mere,Honda,CR-V,2023,30500.00
17710,2026-11-18,Finn,Nissan,Tiida,2012,5700.00
17711,2026-11-18,Ioane,Mazda,BT-50,2021,36600.00
17712,2026-11-18,Jess,Mazda,BT-50,2012,23100.00
17713,2026-11-18,Dan,Toyota,Hilux,2014,34950.00
17714,2026-11-19,Mere,Toyota,Corolla,2020,21350.00
17715,2026-11-19,Olivia,Kia,Sportage,2023,37000.00
17716,2026-11-19,Jess,Toyota,RAV4,2022,36850.00
17717,2026-11-19,Hana,Mazda,BT-50,2019,39650.00
17718,2026-11-19,Jess,Subaru,Outback,2019,39350.00
17719,2026-11-19,Jess,Nissan,Navara,2024,47550.00
17720,2026-11-19,Ben,Mitsubishi,Triton,2021,40700.00
17721,2026-11-19,Liam,Toyota,Aqua,2020,12700.00
17722,2026-11-19,Ioane,Honda,Civic,2024,22850.00
17723,2026-11-19,Chloe,Mazda,CX-5,2014,25900.00
17724,2026-11-19,Kiri,Mazda,BT-50,2018,33850.00
17725,2026-11-19,Eve,Mazda,CX-5,2012,20650.00
17726,2026-11-19,Finn,Kia,Sportage,2018,26350.00
17727,2026-11-19,Jess,Honda,Civic,2021,18300.00
17728,2026-11-19,Eve,Mazda,Demio,2012,6700.00
17729,2026-11-19,Jess,Toyota,Hilux,2013,25450.00
17730,2026-11-19,Dan,Toyota,Hilux,2019,41050.00
17731,2026-11-19,Finn,Ford,Focus,2015,8200.00
17732,2026-11-19,Eve,Mazda,CX-5,2025,35800.00
17733,2026-11-19,Jess,Volkswagen,Golf,2015,15850.00
17734,2026-11-19,Ioane,Ford,Ranger,2012,26050.00
17735,2026-11-19,Ioane,Mitsubishi,Triton,2015,28200.00
17736,2026-11-19,Olivia,Volkswagen,Golf,2022,21800.00
17737,2026-11-19,Kiri,Mazda,Axela,2019,15000.00
17738,2026-11-19,Liam,Volkswagen,Golf,2016,17600.00
17739,2026-11-19,Kiri,Mazda,Axela,2015,11250.00
17740,2026-11-19,Ioane,Mazda,BT-50,2015,35200.00
17741,2026-11-19,Hana,Toyota,Yaris,2022,15950.00
17742,2026-11-19,Hana,Mitsubishi,Triton,2022,46700.00
17743,2026-11-19,Jess,Volkswagen,Golf,2012,12750.00
17744,2026-11-20,Ben,Mazda,CX-5,2021,37850.00
17745,2026-11-20,Dan,Ford,Focus,2022,15650.00
17746,2026-11-20,Eve,Honda,Civic,2019,20150.00
17747,2026-11-20,Hana,Volkswagen,Golf,2019,19750.00
17748,2026-11-20,Hana,Tesla,Model 3,2016,43850.00
17749,2026-11-20,Chloe,Tesla,Model 3,2014,38700.00
17750,2026-11-20,Eve,Honda,Civic,2025,26900.00
17751,2026-11-20,Nikau,Mazda,CX-5,2019,31250.00
17752,2026-11-20,Hana,Honda,CR-V,2017,25300.00
17753,2026-11-20,Mere,Volkswagen,Golf,2019,20750.00
17754,2026-11-20,Chloe,Toyota,RAV4,2018,36600.00
17755,2026-11-20,Nikau,Ford,Focus,2017,10350.00
17756,2026-11-20,Jess,Toyota,Aqua,2017,12950.00
17757,2026-11-20,Mere,Holden,Commodore,2023,31150.00
17758,2026-11-20,Mere,Volkswagen,Golf,2020,21800.00
17759,2026-11-20,Aroha,Mazda,CX-5,2021,32800.00
17760,2026-11-20,Mere,Hyundai,Tucson,2017,25400.00
17761,2026-11-20,Chloe,Tesla,Model 3,2023,64250.00
17762,2026-11-20,Ben,Ford,Focus,2013,7400.00
17763,2026-11-20,Olivia,Toyota,Hilux,2019,38500.00
17764,2026-11-20,Chloe,Ford,Focus,2012,8800.00
17765,2026-11-20,Dan,Mazda,Axela,2025,20850.00
17766,2026-11-20,Olivia,Nissan,Leaf,2020,19750.00
17767,2026-11-20,Ioane,Tesla,Model 3,2013,33450.00
17768,2026-11-20,Jess,Honda,Civic,2016,13750.00
17769,2026-11-20,Dan,Mazda,Axela,2019,12000.00
17770,2026-11-20,Aroha,Toyota,Hilux,2020,48350.00
17771,2026-11-21,Hana,Mitsubishi,Triton,2021,33500.00
17772,2026-11-21,Chloe,Honda,CR-V,2013,22050.00
17773,2026-11-21,Finn,Hyundai,Tucson,2017,26550.00
17774,2026-11-21,Jess,Tesla,Model 3,2013,29800.00
17775,2026-11-21,Aroha,Mitsubishi,Triton,2015,31350.00
17776,2026-11-21,Chloe,Toyota,RAV4,2012,23350.00
17777,2026-11-21,Olivia,Ford,Focus,2022,11900.00
17778,2026-11-21,Finn,Kia,Sportage,2014,23000.00
17779,2026-11-21,Olivia,Volkswagen,Golf,2019,23450.00
17780,2026-11-21,Ioane,Subaru,Outback,2018,35900.00
17781,2026-11-21,Ben,Tesla,Model 3,2021,62250.00
17782,2026-11-21,Liam,Mitsubishi,Triton,2014,28000.00
17783,2026-11-21,Ioane,Toyota,RAV4,2021,39600.00
17784,2026-11-21,Ben,Tesla,Model 3,2013,38400.00
17785,2026-11-21,Eve,Hyundai,Tucson,2015,27100.00
17786,2026-11-21,Kiri,Nissan,Tiida,2021,8550.00
17787,2026-11-21,Hana,Subaru,Outback,2023,36850.00
17788,2026-11-21,Chloe,Honda,Fit,2014,8000.00
17789,2026-11-21,Nikau,Honda,Civic,2012,10750.00
17790,2026-11-21,Eve,Mazda,BT-50,2023,50450.00
17791,2026-11-21,Mere,Ford,Focus,2017,11750.00
17792,2026-11-22,Finn,Subaru,Outback,2012,23700.00
17793,2026-11-22,Jess,Mazda,CX-5,2018,32450.00
17794,2026-11-22,Jess,Ford,Focus,2017,9500.00
17795,2026-11-22,Jess,Ford,Ranger,2023,48850.00
17796,2026-11-22,Jess,Toyota,RAV4,2025,53450.00
17797,2026-11-22,Nikau,Mazda,CX-5,2015,25650.00
17798,2026-11-22,Liam,Toyota,Hilux,2014,28450.00
17799,2026-11-22,Mere,Holden,Commodore,2012,13550.00
17800,2026-11-22,Aroha,Toyota,RAV4,2023,39700.00
17801,2026-11-22,Kiri,Kia,Sportage,2013,22500.00
17802,2026-11-22,Dan,Nissan,Tiida,2021,10050.00
17803,2026-11-22,Ioane,Tesla,Model 3,2024,65950.00
17804,2026-11-22,Liam,Nissan,Leaf,2012,9950.00
17805,2026-11-22,Dan,Toyota,Corolla,2014,15800.00
17806,2026-11-22,Eve,Mitsubishi,Triton,2017,32600.00
17807,2026-11-22,Hana,Holden,Commodore,2021,28400.00
17808,2026-11-22,Mere,Subaru,Outback,2013,26350.00
17809,2026-11-22,Hana,Holden,Commodore,2025,28000.00
17810,2026-11-22,Ioane,Mazda,CX-5,2023,38550.00
17811,2026-11-22,Jess,Mazda,CX-5,2012,18700.00
17812,2026-11-22,Ben,Mazda,BT-50,2020,47050.00
17813,2026-11-22,Dan,Mazda,CX-5,2015,25250.00
17814,2026-11-22,Ioane,Subaru,Forester,2021,31300.00
17815,2026-11-22,Mere,Honda,Fit,2016,8200.00
17816,2026-11-22,Kiri,Tesla,Model 3,2016,44150.00
17817,2026-11-22,Chloe,Tesla,Model 3,2017,41850.00
17818,2026-11-22,Ioane,Tesla,Model 3,2016,37450.00
17819,2026-11-22,Ben,Volkswagen,Golf,2021,22800.00
17820,2026-11-22,Finn,Nissan,Navara,2012,24450.00
17821,2026-11-22,Mere,Mazda,CX-5,2015,23900.00
17822,2026-11-22,Finn,Ford,Ranger,2018,36250.00
17823,2026-11-22,Nikau,Ford,Focus,2012,7700.00
17824,2026-11-23,Aroha,Toyota,Yaris,2025,19600.00
17825,2026-11-23,Eve,Honda,CR-V,2021,31600.00
17826,2026-11-23,Liam,Ford,Ranger,2012,31100.00
17827,2026-11-23,Hana,Mazda,Axela,2022,18200.00
17828,2026-11-23,Liam,Mitsubishi,Triton,2021,34100.00
17829,2026-11-23,Eve,Volkswagen,Golf,2019,20500.00
17830,2026-11-23,Nikau,Hyundai,Tucson,2012,19750.00
17831,2026-11-23,Olivia,Toyota,Corolla,2025,25450.00
17832,2026-11-23,Ben,Subaru,Outback,2018,34200.00
17833,2026-11-23,Ioane,Mazda,CX-5,2025,45800.00
17834,2026-11-23,Eve,Subaru,Outback,2019,39550.00
17835,2026-11-23,Nikau,Ford,Ranger,2024,58200.00
17836,2026-11-23,Ioane,Hyundai,Tucson,2021,32550.00
17837,2026-11-23,Olivia,Mitsubishi,Outlander,2015,28800.00
17838,2026-11-23,Jess,Mitsubishi,Triton,2022,42950.00
17839,2026-11-23,Chloe,Mazda,CX-5,2020,30900.00
17840,2026-11-23,Chloe,Toyota,Yaris,2025,18800.00
17841,2026-11-23,Ioane,Holden,Commodore,2022,30600.00
17842,2026-11-23,Finn,Toyota,Aqua,2022,12750.00
17843,2026-11-23,Chloe,Tesla,Model 3,2023,62450.00
17844,2026-11-23,Finn,Honda,Fit,2012,7500.00
17845,2026-11-23,Mere,Toyota,RAV4,2013,28550.00
17846,2026-11-23,Ioane,Toyota,Yaris,2013,9450.00
17847,2026-11-23,Ioane,Hyundai,Tucson,2013,18350.00
17848,2026-11-23,Chloe,Ford,Focus,2025,17450.00
17849,2026-11-23,Kiri,Subaru,Outback,2019,29500.00
17850,2026-11-23,Olivia,Mitsubishi,Triton,2014,28950.00
17851,2026-11-23,Chloe,Honda,CR-V,2014,24750.00
17852,2026-11-23,Aroha,Subaru,Outback,2014,24100.00
17853,2026-11-23,Liam,Toyota,Aqua,2021,13250.00
17854,2026-11-23,Nikau,Ford,Focus,2015,8600.00
17855,2026-11-23,Dan,Toyota,Corolla,2025,27550.00
17856,2026-11-24,Hana,Tesla,Model 3,2012,35000.00
17857,2026-11-24,Ioane,Toyota,Aqua,2020,15100.00
17858,2026-11-24,Olivia,Toyota,Hilux,2023,46150.00
17859,2026-11-24,Nikau,Mazda,CX-5,2022,35000.00
17860,2026-11-24,Finn,Toyota,Corolla,2016,17250.00
17861,2026-11-24,Eve,Honda,CR-V,2018,30200.00
17862,2026-11-24,Hana,Mazda,Axela,2017,11700.00
17863,2026-11-24,Ioane,Holden,Commodore,2024,25450.00
17864,2026-11-24,Ben,Toyota,Yaris,2021,18000.00
17865,2026-11-24,Eve,Suzuki,Swift,2019,12600.00
17866,2026-11-24,Finn,Nissan,Leaf,2016,15300.00
17867,2026-11-24,Eve,Mitsubishi,Triton,2018,37950.00
17868,2026-11-24,Jess,Nissan,Navara,2025,49400.00
17869,2026-11-24,Ioane,Volkswagen,Golf,2020,23500.00
17870,2026-11-24,Dan,Ford,Ranger,2013,26800.00
17871,2026-11-24,Ioane,Toyota,Aqua,2014,10700.00
17872,2026-11-24,Chloe,Mitsubishi,Triton,2015,30200.00
17873,2026-11-24,Liam,Mazda,CX-5,2014,23350.00
17874,2026-11-24,Hana,Toyota,Hilux,2012,25250.00
17875,2026-11-24,Ben,Subaru,Outback,2015,26050.00
17876,2026-11-24,Kiri,Nissan,Leaf,2022,19700.00
17877,2026-11-24,Chloe,Mazda,BT-50,2016,29650.00
17878,2026-11-24,Jess,Mitsubishi,Triton,2017,32100.00
17879,2026-11-24,Ioane,Hyundai,Tucson,2020,32450.00
17880,2026-11-24,Eve,Mazda,BT-50,2025,55650.00
17881,2026-11-24,Hana,Ford,Ranger,2016,36000.00
17882,2026-11-24,Eve,Mazda,Axela,2022,16350.00
17883,2026-11-24,Liam,Ford,Focus,2012,7400.00
17884,2026-11-24,Mere,Mitsubishi,Triton,2015,29550.00
